departamento,municipio,validos,blancos,nulos,emitidos,inscritos,sigla
CHUQUISACA,HUACARETA,1.0000000000000002,0,0,1.0000000000000002,20,21F
CHUQUISACA,HUACAYA,1,0,0,1,51.00000000000001,21F
CHUQUISACA,INCAHUASI,3,1.0000000000000002,0,4,13.999999999999998,21F
CHUQUISACA,LAS CARRERAS,1,0,0,1,16,21F
CHUQUISACA,MACHARETI,1.0000000000000002,2.0000000000000004,0,3,72.99999999999999,21F
CHUQUISACA,MOJOCOYA,0,0,0,0,23,21F
CHUQUISACA,MONTEAGUDO,7,0,0,7,140.00000000000003,21F
CHUQUISACA,PADILLA,1,0,0,1,43,21F
CHUQUISACA,POROMA,3,0,0,3,22.000000000000004,21F
CHUQUISACA,PRESTO,0,0,0,0,10,21F
CHUQUISACA,SAN LUCAS,5.000000000000001,2,0,7,74.99999999999999,21F
CHUQUISACA,SOPACHUI,1,0,0,1,32,21F
CHUQUISACA,SUCRE,95,20.999999999999996,22.99999999999999,139.00000000000003,4422,21F
CHUQUISACA,TARABUCO,2,0,0,2,92.99999999999999,21F
CHUQUISACA,TARVITA,1.0000000000000002,0,0,1.0000000000000002,30,21F
CHUQUISACA,TOMINA,0,0,0,0,8,21F
CHUQUISACA,VILLA ABECIA,1,0,0,1,25,21F
CHUQUISACA,VILLA CHARCAS,1,0,0,1,23,21F
CHUQUISACA,VILLA RICARDO MUGICA - ICLA,1,0,0,1,6,21F
CHUQUISACA,VILLA SERRANO,0,0,0,0,34.99999999999999,21F
CHUQUISACA,VILLA VACA GUZMÁN,4,0,1.0000000000000002,5,35,21F
CHUQUISACA,YAMPARAEZ,1.0000000000000002,0,0,1.0000000000000002,19,21F
CHUQUISACA,YOTALA,0,0,0,0,23.000000000000004,21F
CHUQUISACA,ZUDAÑEZ,0,0,0,0,8,21F
COCHABAMBA,AIQUILE,0,0,1,1,128.99999999999997,21F
COCHABAMBA,ALALAY,0,0,0,0,3,21F
COCHABAMBA,ANZALDO,0,0,0,0,11,21F
COCHABAMBA,ARANI,0,0,2,2,39.00000000000001,21F
COCHABAMBA,ARBIETO,3,0,0,3,44,21F
COCHABAMBA,ARQUE,1,0,1,2,7,21F
COCHABAMBA,AYOPAYA (VILLA INDEPENDENCIA),9,1.9999999999999998,0.9999999999999999,12,125,21F
COCHABAMBA,BOLIVAR,0,0,0,0,12,21F
COCHABAMBA,CAPINOTA,10.000000000000002,3.000000000000001,2.0000000000000004,14.999999999999998,211.99999999999991,21F
COCHABAMBA,CHIMORE,3.0000000000000004,3,0,6,99,21F
COCHABAMBA,CLIZA,1.9999999999999998,3.9999999999999996,3.9999999999999996,10,489.00000000000006,21F
COCHABAMBA,COCAPATA,0,0,1.0000000000000002,1.0000000000000002,16.999999999999996,21F
COCHABAMBA,COCHABAMBA,229.99999999999991,76.99999999999999,72.00000000000003,378.9999999999998,12248.000000000005,21F
COCHABAMBA,COLCAPIRHUA,33.99999999999999,11,8,53,1468,21F
COCHABAMBA,COLOMI,1,1.0000000000000002,1,3,51,21F
COCHABAMBA,ENTRE RIOS,2,4.000000000000001,2.0000000000000004,8,125,21F
COCHABAMBA,MIZQUE,5,3.0000000000000004,0,8,184,21F
COCHABAMBA,MOROCHATA,0,0,0,0,20,21F
COCHABAMBA,OMEREQUE,0,0,0,0,49,21F
COCHABAMBA,PASORAPA,0,0,0,0,46,21F
COCHABAMBA,POCONA,2.0000000000000004,1,0,3,28.999999999999996,21F
COCHABAMBA,POJO,4.000000000000001,1.0000000000000002,4,9,87.00000000000001,21F
COCHABAMBA,PUERTO VILLARROEL,10.000000000000004,4,3.0000000000000004,17,219.00000000000003,21F
COCHABAMBA,PUNATA,10,0.9999999999999999,5,16,230.00000000000003,21F
COCHABAMBA,QUILLACOLLO,47,7,16.000000000000004,70,2876,21F
COCHABAMBA,RAQAYPAMPA,1,3,1,5,23,21F
COCHABAMBA,SACABA,73.99999999999999,19.000000000000004,10,103.00000000000003,2855.9999999999995,21F
COCHABAMBA,SACABAMBA,0,1,1,2,9,21F
COCHABAMBA,SAN BENITO (VILLA JOSÉ QUINTIN MENDOZA),1.9999999999999998,1.9999999999999998,0,3.9999999999999996,69,21F
COCHABAMBA,SANTIVAÑEZ,1.0000000000000002,2.0000000000000004,2.0000000000000004,5,34,21F
COCHABAMBA,SHINAHOTA,4,1.9999999999999996,1,7,102,21F
COCHABAMBA,SICAYA,0,0,0,0,7,21F
COCHABAMBA,SIPESIPE,7.000000000000002,6.000000000000001,5.000000000000001,18,390.99999999999994,21F
COCHABAMBA,TACACHI,0,0,0,0,9,21F
COCHABAMBA,TACOPAYA,0,0,0,0,6,21F
COCHABAMBA,TAPACARI,1.0000000000000002,0,0,1.0000000000000002,50,21F
COCHABAMBA,TARATA,3,2,0,5.000000000000001,82,21F
COCHABAMBA,TIQUIPAYA,13.000000000000002,3.999999999999999,5,22.000000000000004,1046,21F
COCHABAMBA,TIRAQUE,19,20,4.000000000000001,43,213.0000000000001,21F
COCHABAMBA,TOCO,2,0,0,2,68,21F
COCHABAMBA,TOLATA,0,0,1,1,79,21F
COCHABAMBA,TOTORA,0,1.0000000000000002,4.999999999999999,6.000000000000001,82,21F
COCHABAMBA,VACAS,0,0,0,0,26,21F
COCHABAMBA,VILA VILA,1,0,0,1,42,21F
COCHABAMBA,VILLA GUALBERTO VILLARROEL,0,1,1,2,10,21F
COCHABAMBA,VILLA RIVERO,0,1.0000000000000002,0,1.0000000000000002,36,21F
COCHABAMBA,VILLA TUNARI,1,2,0,3.000000000000001,123,21F
COCHABAMBA,VINTO,16.999999999999993,7.000000000000003,5,29.000000000000004,751.9999999999999,21F
LA PAZ,ACHACACHI,17.999999999999996,1.9999999999999998,5.999999999999999,26,437.99999999999994,21F
LA PAZ,ACHOCALLA,2.9999999999999996,1,0,4.000000000000001,259,21F
LA PAZ,ALTO BENI,1.0000000000000002,0,1.0000000000000002,2.0000000000000004,47,21F
LA PAZ,APOLO,0.9999999999999999,0,0,0.9999999999999999,96,21F
LA PAZ,AUCAPATA,4,0,0,4,11,21F
LA PAZ,AYATA,0,0,0,0,9,21F
LA PAZ,AYO AYO,1,1,0,2,29,21F
LA PAZ,BATALLAS,18,4.999999999999999,7,30,165.99999999999997,21F
LA PAZ,CAIROMA,1.0000000000000002,1.0000000000000002,1.0000000000000002,3,46,21F
LA PAZ,CAJUATA,0,0,0,0,30,21F
LA PAZ,CALACOTO,2.0000000000000004,1.0000000000000002,0,3,57.00000000000001,21F
LA PAZ,CALAMARCA,7,2,2,10.999999999999998,102,21F
LA PAZ,CAQUIAVIRI,1,1,1,3,110.00000000000001,21F
LA PAZ,CARANAVI,7,2,1,10.000000000000002,438.00000000000006,21F
LA PAZ,CATACORA,0,0,0,0,8,21F
LA PAZ,CHACARILLA,1,0,2,3,11,21F
LA PAZ,CHARAÑA,0,0,0,0,15,21F
LA PAZ,CHARAZANI,1,0,0,1,27,21F
LA PAZ,CHUA COCANI,6,1,3,10,98,21F
LA PAZ,CHULUMANI,1,0,1.9999999999999998,3,146,21F
LA PAZ,CHUMA,4,0,0,4,29,21F
LA PAZ,COLLANA,16,8,11,35,437.00000000000006,21F
LA PAZ,COLQUENCHA,7,0,5,12,200,21F
LA PAZ,COLQUIRI,1.9999999999999998,3,0,5,67,21F
LA PAZ,COMANCHE,2,1,1,4,47,21F
LA PAZ,COMBAYA,0,1,0,1,6,21F
LA PAZ,COPACABANA,3,6,2,11,108,21F
LA PAZ,CORIPATA,0,0,1,1,116,21F
LA PAZ,COROCORO,12,1.0000000000000002,1.0000000000000002,14,89,21F
LA PAZ,COROICO,3.000000000000001,0,1,4,101,21F
LA PAZ,CURVA,0,0,1,1,3,21F
LA PAZ,DESAGUADERO,0,0,0,0,43,21F
LA PAZ,EL ALTO,538,246.99999999999994,325.99999999999994,1110.999999999999,19941.99999999999,21F
LA PAZ,ESCOMA,2,0,0,2,50,21F
LA PAZ,GUANAY,1,0,0,1,57,21F
LA PAZ,HUARINA,2,1,1,4,77,21F
LA PAZ,HUATAJATA,2,2,3,7,27,21F
LA PAZ,HUMANATA,4,0,0,4,26,21F
LA PAZ,ICHOCA,1,2,1,4,19,21F
LA PAZ,INQUISIVI,0,0.9999999999999999,0,0.9999999999999999,30,21F
LA PAZ,IRUPANA,1,1,1.0000000000000002,3,44,21F
LA PAZ,IXIAMAS,3,1,0,4,58,21F
LA PAZ,JESÚS DE MACHAKA,1.9999999999999998,0.9999999999999999,1.0000000000000002,3.9999999999999996,87.00000000000001,21F
LA PAZ,SAN ANDRÉS DE MACHACA,0,0,0,0,54,21F
LA PAZ,LA ASUNTA,36,0,7,43,384,21F
LA PAZ,LAJA,7.999999999999999,3.9999999999999996,2.0000000000000004,14,138,21F
LA PAZ,LURIBAY,3.9999999999999996,0,0.9999999999999999,5,69,21F
LA PAZ,MALLA,1,0,0,1,39,21F
LA PAZ,MAPIRI,4,6,0,10,96,21F
LA PAZ,MECAPACA,6,5,5,16,258,21F
LA PAZ,MOCOMOCO,9,1.0000000000000002,3.9999999999999996,14,70,21F
LA PAZ,NAZACARA DE PACAJES,0,0,0,0,9,21F
LA PAZ,NUESTRA SEÑORA DE LA PAZ,317.00000000000045,78.00000000000001,120.00000000000007,515.0000000000001,15708.999999999996,21F
LA PAZ,PALCA,3,1.0000000000000002,1,5,49,21F
LA PAZ,PALOS BLANCOS,9,11,2.9999999999999996,23,196.99999999999997,21F
LA PAZ,PAPEL PAMPA,3,0,0,3,56,21F
LA PAZ,PATACAMAYA,3.0000000000000004,4.000000000000001,3,10,213.00000000000003,21F
LA PAZ,PELECHUCO,1,2,0,3,17,21F
LA PAZ,PUCARANI,7.000000000000002,2.0000000000000004,3,11.999999999999998,153,21F
LA PAZ,PUERTO ACOSTA,6,0,0,6,138,21F
LA PAZ,PUERTO MAYOR DE CARABUCO,2.0000000000000004,1,0,3,51,21F
LA PAZ,PUERTO MAYOR DE GUAQUI,3,1,1,5,95,21F
LA PAZ,PUERTO PEREZ,15,3,2,20,90.00000000000001,21F
LA PAZ,QUIABAYA,0,0,0,0,6,21F
LA PAZ,QUIME,3,1,2,6,70,21F
LA PAZ,SAN BUENAVENTURA,2,0,0,2,86,21F
LA PAZ,SAN PEDRO DE CURAHUARA,2.0000000000000004,4.000000000000001,6,12,93,21F
LA PAZ,SAN PEDRO DE TIQUINA,4,3,1,8,46,21F
LA PAZ,SANTIAGO DE CALLAPA,2,0,0,2,63,21F
LA PAZ,SANTIAGO DE HUATA,0,0,0,0,32,21F
LA PAZ,SANTIAGO DE MACHACA,0,0,0,0,23,21F
LA PAZ,SAPAHAQUI,0,0,2.0000000000000004,2.0000000000000004,43,21F
LA PAZ,SICASICA,6.000000000000001,0,0,6.000000000000001,77,21F
LA PAZ,SORATA,5,1.0000000000000002,0,6,66,21F
LA PAZ,TACACOMA,1,1,0,2,27,21F
LA PAZ,TARACO,2,0,1,3,28,21F
LA PAZ,TEOPONTE,27,9,9,45,341,21F
LA PAZ,TIAHUANACU,2,2,1,5,25,21F
LA PAZ,TIPUANI,0,0,0,0,48,21F
LA PAZ,TITO YUPANQUI,1,1,0,2,29,21F
LA PAZ,UMALA,1.0000000000000002,0.9999999999999999,0,2.0000000000000004,41,21F
LA PAZ,VIACHA,68.99999999999996,34.00000000000001,44,147.00000000000003,2185.9999999999995,21F
LA PAZ,VILLA ANCORAIMES,10,8,6,24,129,21F
LA PAZ,VILLA LIBERTAD LICOMA,0,0,0,0,4,21F
LA PAZ,WALDO BALLIVIAN,0,0,0,0,12,21F
LA PAZ,YACO,0,0,0,0,19,21F
LA PAZ,YANACACHI,2,1,0,3,41,21F
ORURO,ANDAMARCA,0,0,0,0,23,21F
ORURO,ANTEQUERA,3,2,0,5,32,21F
ORURO,BELÉN DE ANDAMARCA,0,1,0,1,8,21F
ORURO,CARACOLLO,2,3.0000000000000004,0.9999999999999999,6,132,21F
ORURO,CHALLAPATA,15.000000000000002,8,8.999999999999996,31.999999999999993,371,21F
ORURO,CHIPAYA,0,0,1,1,12,21F
ORURO,CHOQUECOTA,0,0,1,1,5,21F
ORURO,COIPASA,1,0,0,1,5,21F
ORURO,CORQUE,0,0,1,1,83.99999999999999,21F
ORURO,CURAHUARA DE CARANGAS,1,1,0,2,130,21F
ORURO,EL CHORO,4,8,0,12,90,21F
ORURO,ESCARA,0,0,0,0,11,21F
ORURO,ESMERALDA,1,0,0,1,9,21F
ORURO,EUCALIPTUS,2,1,1,4,106,21F
ORURO,HUACHACALLA,1,0,0,1,22,21F
ORURO,HUANUNI,26,18.999999999999996,17.999999999999996,62.99999999999999,562.9999999999999,21F
ORURO,HUAYLLAMARCA,2,2,0,4,53,21F
ORURO,LA RIVERA,1,0,0,1,13,21F
ORURO,MACHACAMARCA,7,0,2,9,176,21F
ORURO,ORURO,113.00000000000003,52.00000000000001,38.000000000000014,203.00000000000006,5138.999999999999,21F
ORURO,PAMPA AULLAGAS,0,0,0,0,11,21F
ORURO,PARIA (SORACACHI),3,2.0000000000000004,2,7,60,21F
ORURO,PAZÑA,2,1,1,4,58.99999999999999,21F
ORURO,POOPO,3,2,1,6,79,21F
ORURO,SABAYA,0,1,0,1,43,21F
ORURO,SALINAS DE GARCI MENDOZA,3,3,2.0000000000000004,8.000000000000002,109.00000000000001,21F
ORURO,SANTIAGO DE HUARI,0,0,0,0,107,21F
ORURO,SANTUARIO DE QUILLACAS,0,1,2,3,50,21F
ORURO,TODOS SANTOS,0,0,0,0,4,21F
ORURO,TOLEDO,0,1,2,3,62,21F
ORURO,TOTORA,3,0,1,4,19,21F
ORURO,TURCO,6,0,1,7,33,21F
PANDO,BELLA FLOR,13.000000000000002,6.999999999999999,0,19.999999999999996,78,21F
PANDO,BOLPEBRA,0,1,0,1,41,21F
PANDO,COBIJA,45,12.000000000000002,7.000000000000001,63.99999999999999,1152,21F
PANDO,FILADELFIA,32,7.000000000000002,2.9999999999999996,42,181.99999999999997,21F
PANDO,INGAVI,0,0,0,0,4,21F
PANDO,NUEVA ESPERANZA,1,0,0,1,34,21F
PANDO,PORVENIR,3,0,0,3,125.99999999999997,21F
PANDO,PUERTO GONZALO MORENO,8.000000000000002,0,0,8.000000000000002,98,21F
PANDO,PUERTO RICO,4.000000000000001,1.0000000000000002,0,5,73,21F
PANDO,SAN LORENZO,3,0,0,3,72.99999999999999,21F
PANDO,SAN PEDRO,0,0,0,0,6,21F
PANDO,SANTA ROSA,0,0,0,0,7,21F
PANDO,SANTOS MERCADO,4,1,3,8,26,21F
PANDO,SENA,1,0,0,1,42.00000000000001,21F
PANDO,VILLA NUEVA,7,0,4,11,32,21F
POTOSÍ,ACASIO,0,0,0,0,12,21F
POTOSÍ,ARAMPAMPA,0,0,0,0,2,21F
POTOSÍ,ATOCHA,2.0000000000000004,3,3,8,179,21F
POTOSÍ,BETANZOS,6,0,4.000000000000001,9.999999999999996,237.99999999999994,21F
POTOSÍ,CAIZA D,3,1.0000000000000002,0,4.000000000000001,55.99999999999999,21F
POTOSÍ,CARIPUYO,1,0,0,1,10,21F
POTOSÍ,CHAQUI,2,2,1,5,81,21F
POTOSÍ,CHAYANTA,14.000000000000002,7,5.000000000000001,26,193,21F
POTOSÍ,CHUQUIHUTA AYLLU JUCUMANI,18,3,1,22,102,21F
POTOSÍ,CKOCHAS,2.0000000000000004,0,3,5,28.999999999999996,21F
POTOSÍ,COLCHA K,34,7,5.000000000000001,46,293.9999999999999,21F
POTOSÍ,COLQUECHACA,18.000000000000004,3,4.000000000000001,25,130.00000000000003,21F
POTOSÍ,COTAGAITA,7,4,3.0000000000000004,13.999999999999998,254,21F
POTOSÍ,LLALLAGUA,33,16,4.000000000000001,53,903,21F
POTOSÍ,LLICA,1,1,2,4,89,21F
POTOSÍ,MOJINETE,0,1,0,1,3,21F
POTOSÍ,OCURI,1,1,0,2,23,21F
POTOSÍ,POCOATA,15,0,6,21,91,21F
POTOSÍ,PORCO,3,2,2,7,153,21F
POTOSÍ,POTOSÍ,405.0000000000002,46,78.00000000000004,529.0000000000001,7507.999999999999,21F
POTOSÍ,PUNA (VILLA TALAVERA),4.000000000000001,3.0000000000000004,0,7,86,21F
POTOSÍ,RAVELO,3,1,0,4,31,21F
POTOSÍ,SACACA,4,2,1,7,72,21F
POTOSÍ,SAN AGUSTIN,0,0,0,0,14,21F
POTOSÍ,SAN ANTONIO DE ESMORUCO,1,0,0,1,3,21F
POTOSÍ,SAN PABLO,0,0,0,0,3,21F
POTOSÍ,SAN PEDRO,1,0,0,1,49,21F
POTOSÍ,SAN PEDRO DE QUEMES,0,0,0,0,10,21F
POTOSÍ,TACOBAMBA,1,0,0,1,33,21F
POTOSÍ,TINGUIPAYA,4,0,3.0000000000000004,7,96,21F
POTOSÍ,TOMAVE,12,0,2.0000000000000004,14,167,21F
POTOSÍ,TORO TORO,1.0000000000000002,0,0,1.0000000000000002,22,21F
POTOSÍ,TUPIZA,10,9.000000000000002,9,28.000000000000007,880.9999999999999,21F
POTOSÍ,UNCIA,8,8.000000000000002,0,16.000000000000004,238.00000000000006,21F
POTOSÍ,URMIRI,0,0,0,0,10,21F
POTOSÍ,UYUNI,17,3.0000000000000004,6,26,714,21F
POTOSÍ,VILLAZÓN,23.000000000000007,6.000000000000001,7.000000000000003,36,965.0000000000002,21F
POTOSÍ,VITICHE,1,0,0,1,18,21F
POTOSÍ,YOCALLA,9,6,3,18,175,21F
SANTA CRUZ,ASCENCIÓN DE GUARAYOS,79,7,13,98.99999999999999,862,21F
SANTA CRUZ,BOYUIBE,5,2,0,7,196,21F
SANTA CRUZ,BUENA VISTA,111.00000000000001,5.000000000000001,12.999999999999998,129.00000000000003,1062,21F
SANTA CRUZ,CABEZAS,28.000000000000004,4.000000000000001,9,41.00000000000001,518,21F
SANTA CRUZ,CAMIRI,72.99999999999999,8.999999999999998,33,115.00000000000004,1755.9999999999998,21F
SANTA CRUZ,CHARAGUA,51,10,0,61,589.9999999999999,21F
SANTA CRUZ,COLPA BÉLGICA,40,3,6,49,551,21F
SANTA CRUZ,COMARAPA,64,10,8,82.00000000000001,818,21F
SANTA CRUZ,CONCEPCIÓN,69.99999999999999,8.000000000000002,8,85.99999999999999,928,21F
SANTA CRUZ,COTOCA,558,45.99999999999999,79,683,5373.999999999999,21F
SANTA CRUZ,CUATRO CAÑADAS,46,12.000000000000002,4.999999999999999,63.000000000000014,473.99999999999994,21F
SANTA CRUZ,CUEVO,34,5,2,41,446,21F
SANTA CRUZ,EL CARMEN RIVERO TORREZ,15,2,3,20,275,21F
SANTA CRUZ,EL PUENTE,109,10,7,125.99999999999996,696,21F
SANTA CRUZ,EL TORNO,150.99999999999997,31,22.000000000000007,203.99999999999997,1906,21F
SANTA CRUZ,FERNÁNDEZ ALONSO,60,5.999999999999999,2.9999999999999996,69,419,21F
SANTA CRUZ,GENERAL SAAVEDRA,140.99999999999997,12.000000000000002,10,163,1046,21F
SANTA CRUZ,GUTIÉRREZ,134.00000000000003,53,26.000000000000007,213,840,21F
SANTA CRUZ,LA GUARDIA,103.00000000000001,50,22,174.99999999999994,3372.000000000001,21F
SANTA CRUZ,LAGUNILLAS,32,6,4,42,332,21F
SANTA CRUZ,MAIRANA,25,3,8.000000000000002,36,609,21F
SANTA CRUZ,MINEROS,115,12.000000000000002,11,138.00000000000003,1290,21F
SANTA CRUZ,MONTERO,1023,99.00000000000001,132.99999999999997,1255,11461.000000000002,21F
SANTA CRUZ,MOROMORO,10,1,1,12,153,21F
SANTA CRUZ,OKINAWA UNO,103.99999999999999,10,12,126,767,21F
SANTA CRUZ,PAILÓN,23.999999999999996,15,5.999999999999999,45,939.9999999999997,21F
SANTA CRUZ,PAMPA GRANDE,41,5,4,50,423,21F
SANTA CRUZ,PORONGO,59.99999999999999,7.000000000000001,11,78,1582.0000000000002,21F
SANTA CRUZ,PORTACHUELO,99,16,23,138,1977.0000000000002,21F
SANTA CRUZ,POSTRERVALLE,9,3,2,13.999999999999998,215,21F
SANTA CRUZ,PUCARÁ,7,1,1,9,245,21F
SANTA CRUZ,PUERTO QUIJARRO,59,9,13,80.99999999999999,1061.9999999999998,21F
SANTA CRUZ,PUERTO SUAREZ,65,12,1,77.99999999999999,1024,21F
SANTA CRUZ,QUIRUSILLAS,8,5,8,21,263,21F
SANTA CRUZ,ROBORÉ,181.00000000000003,15.999999999999996,14,211.00000000000003,2642.0000000000005,21F
SANTA CRUZ,SAIPINA,9,0,4,13,309,21F
SANTA CRUZ,SAMAIPATA,38,8,18,64,903,21F
SANTA CRUZ,SAN ANTONIO DE LOMERIO,114,12,1,127,433.00000000000006,21F
SANTA CRUZ,SAN CARLOS,238.99999999999997,25.999999999999996,19.000000000000004,283.99999999999994,1608,21F
SANTA CRUZ,SAN IGNACIO,314,33.999999999999986,38.99999999999999,387,3148.0000000000014,21F
SANTA CRUZ,SAN JAVIER,29,1.0000000000000002,1.9999999999999998,32,360,21F
SANTA CRUZ,SAN JOSÉ,42.00000000000001,5,7,54,1384,21F
SANTA CRUZ,SAN JUAN,56,5,4,65,344,21F
SANTA CRUZ,SAN JULIAN,51,24,18,93.00000000000004,934.9999999999999,21F
SANTA CRUZ,SAN MATÍAS,97,16,21.999999999999996,135,875,21F
SANTA CRUZ,SAN MIGUEL,142.99999999999997,20,50.999999999999986,214.00000000000003,1354,21F
SANTA CRUZ,SAN PEDRO,57.99999999999999,5,4,66.99999999999999,488,21F
SANTA CRUZ,SAN RAFAEL,17,1,3,21,271,21F
SANTA CRUZ,SAN RAMÓN,65,9,11.000000000000002,85.00000000000001,691,21F
SANTA CRUZ,SANTA CRUZ DE LA SIERRA,3158.9999999999995,308,544.0000000000001,4011.0000000000023,93788.99999999997,21F
SANTA CRUZ,SANTA ROSA,147,17,26.000000000000007,189.99999999999997,877,21F
SANTA CRUZ,TRIGAL,5,0,0,5,81,21F
SANTA CRUZ,URUBICHÁ,104,18,13.000000000000002,135,757,21F
SANTA CRUZ,VALLEGRANDE,75,5,4.000000000000001,84,1502.0000000000005,21F
SANTA CRUZ,WARNES,386.0000000000001,38.00000000000001,40.00000000000001,464.00000000000006,5553.999999999999,21F
SANTA CRUZ,YAPACANÍ,78,11.999999999999996,14.999999999999996,105.00000000000001,1397.9999999999995,21F
TARIJA,BERMEJO,21.000000000000004,6,2,29.000000000000007,556,21F
TARIJA,CARAPARI,4,1.0000000000000002,1.0000000000000002,6.000000000000001,105.99999999999999,21F
TARIJA,EL PUENTE,7,1.0000000000000002,1.0000000000000002,9,122,21F
TARIJA,ENTRE RIOS,5.999999999999999,2.0000000000000004,0,8,146,21F
TARIJA,PADCAYA,26.000000000000007,6,5,37,284,21F
TARIJA,SAN LORENZO,26,2,0,28.000000000000004,287,21F
TARIJA,TARIJA,166.0000000000001,35,27.00000000000001,227.9999999999999,4411.999999999999,21F
TARIJA,URIONDO (CONCEPCIÓN),11.000000000000002,0,2.0000000000000004,12.999999999999998,74.00000000000001,21F
TARIJA,VILLA MONTES,11,5.000000000000002,0,16.000000000000004,495.0000000000001,21F
TARIJA,YACUIBA,23.000000000000004,5.000000000000001,4,32,1033,21F
TARIJA,YUNCHARA,0,1,0,1,9,21F
